test_date,new_positive,issue_date
2021-10-12,5763,2021-12-12
2021-10-11,5760,2021-12-12
2021-10-10,3269,2021-12-12
2021-10-09,3479,2021-12-12
2021-10-08,5137,2021-12-12
2021-10-07,5267,2021-12-12
2021-10-06,5954,2021-12-12
2021-10-05,6189,2021-12-12
2021-10-04,6757,2021-12-12
2021-10-03,3361,2021-12-12
2021-10-02,3656,2021-12-12
2021-10-01,5682,2021-12-12
2021-09-30,5744,2021-12-12
2021-09-29,6170,2021-12-12
2021-09-28,6714,2021-12-12
2021-09-27,7584,2021-12-12
2021-09-26,3723,2021-12-12
2021-09-25,4198,2021-12-12
2021-09-24,6115,2021-12-12
2021-09-23,6441,2021-12-12
2021-09-22,7326,2021-12-12
2021-09-21,7461,2021-12-12
2021-09-20,8773,2021-12-12
2021-09-19,4118,2021-12-12
2021-09-18,4870,2021-12-12
2021-09-17,7264,2021-12-12
2021-09-16,7829,2021-12-12
2021-09-15,8767,2021-12-12
2021-09-14,9396,2021-12-12
2021-09-13,10324,2021-12-12
2021-09-12,5300,2021-12-12
2021-09-11,6195,2021-12-12
2021-09-10,9242,2021-12-12
2021-09-09,10132,2021-12-12
2021-09-08,11233,2021-12-12
2021-09-07,12323,2021-12-12
2021-09-06,6607,2021-12-12
2021-09-05,5322,2021-12-12
2021-09-04,6700,2021-12-12
2021-09-03,9911,2021-12-12
2021-09-02,10889,2021-12-12
2021-09-01,12757,2021-12-12
2021-08-31,12175,2021-12-12
2021-08-30,13174,2021-12-12
2021-08-29,6545,2021-12-12
2021-08-28,7735,2021-12-12
2021-08-27,11168,2021-12-12
2021-08-26,12353,2021-12-12
2021-08-25,13536,2021-12-12
2021-08-24,13971,2021-12-12
2021-08-23,15216,2021-12-12
2021-08-22,7492,2021-12-12
2021-08-21,8820,2021-12-12
2021-08-20,13335,2021-12-12
2021-08-19,13841,2021-12-12
2021-08-18,14960,2021-12-12
2021-08-17,15445,2021-12-12
2021-08-16,16060,2021-12-12
2021-08-15,8146,2021-12-12
2021-08-14,9532,2021-12-12
2021-08-13,13694,2021-12-12
2021-08-12,14538,2021-12-12
2021-08-11,15410,2021-12-12
2021-08-10,16109,2021-12-12
2021-08-09,16230,2021-12-12
2021-08-08,8630,2021-12-12
2021-08-07,9636,2021-12-12
2021-08-06,12836,2021-12-12
2021-08-05,13859,2021-12-12
2021-08-04,14032,2021-12-12
2021-08-03,14296,2021-12-12
2021-08-02,14041,2021-12-12
2021-08-01,8453,2021-12-12
2021-07-31,8461,2021-12-12
2021-07-30,11049,2021-12-12
2021-07-29,11718,2021-12-12
2021-07-28,11792,2021-12-12
2021-07-27,11181,2021-12-12
2021-07-26,11670,2021-12-12
2021-07-25,6393,2021-12-12
2021-07-24,6719,2021-12-12
2021-07-23,8057,2021-12-12
2021-07-22,8254,2021-12-12
2021-07-21,8726,2021-12-12
2021-07-20,8288,2021-12-12
2021-07-19,8332,2021-12-12
2021-07-18,4760,2021-12-12
2021-07-17,4647,2021-12-12
2021-07-16,5942,2021-12-12
2021-07-15,5830,2021-12-12
2021-07-14,5535,2021-12-12
2021-07-13,5360,2021-12-12
2021-07-12,5350,2021-12-12
2021-07-11,3108,2021-12-12
2021-07-10,3118,2021-12-12
2021-07-09,3590,2021-12-12
2021-07-08,3559,2021-12-12
2021-07-07,3744,2021-12-12
2021-07-06,3585,2021-12-12
2021-07-05,2763,2021-12-12
2021-07-04,1549,2021-12-12
2021-07-03,1684,2021-12-12
2021-07-02,2009,2021-12-12
2021-07-01,2154,2021-12-12
2021-06-30,2005,2021-12-12
2021-06-29,1873,2021-12-12
2021-06-28,1929,2021-12-12
2021-06-27,1171,2021-12-12
2021-06-26,1064,2021-12-12
2021-06-25,1303,2021-12-12
2021-06-24,1393,2021-12-12
2021-06-23,1232,2021-12-12
2021-06-22,1296,2021-12-12
2021-06-21,1380,2021-12-12
2021-06-20,791,2021-12-12
2021-06-19,738,2021-12-12
2021-06-18,922,2021-12-12
2021-06-17,1016,2021-12-12
2021-06-16,1062,2021-12-12
2021-06-15,1030,2021-12-12
2021-06-14,1136,2021-12-12
2021-06-13,697,2021-12-12
2021-06-12,663,2021-12-12
2021-06-11,847,2021-12-12
2021-06-10,871,2021-12-12
2021-06-09,915,2021-12-12
2021-06-08,1041,2021-12-12
2021-06-07,1024,2021-12-12
2021-06-06,614,2021-12-12
2021-06-05,642,2021-12-12
2021-06-04,861,2021-12-12
2021-06-03,991,2021-12-12
2021-06-02,1038,2021-12-12
2021-06-01,1212,2021-12-12
2021-05-31,594,2021-12-12
2021-05-30,585,2021-12-12
2021-05-29,600,2021-12-12
2021-05-28,851,2021-12-12
2021-05-27,914,2021-12-12
2021-05-26,961,2021-12-12
2021-05-25,1051,2021-12-12
2021-05-24,1207,2021-12-12
2021-05-23,655,2021-12-12
2021-05-22,701,2021-12-12
2021-05-21,946,2021-12-12
2021-05-20,988,2021-12-12
2021-05-19,1172,2021-12-12
2021-05-18,1212,2021-12-12
2021-05-17,1328,2021-12-12
2021-05-16,808,2021-12-12
2021-05-15,898,2021-12-12
2021-05-14,1163,2021-12-12
2021-05-13,1182,2021-12-12
2021-05-12,1338,2021-12-12
2021-05-11,1451,2021-12-12
2021-05-10,1627,2021-12-12
2021-05-09,935,2021-12-12
2021-05-08,1028,2021-12-12
2021-05-07,1433,2021-12-12
2021-05-06,1511,2021-12-12
2021-05-05,1689,2021-12-12
2021-05-04,1585,2021-12-12
2021-05-03,1955,2021-12-12
2021-05-02,1097,2021-12-12
2021-05-01,1263,2021-12-12
2021-04-30,1635,2021-12-12
2021-04-29,1648,2021-12-12
2021-04-28,1813,2021-12-12
2021-04-27,1862,2021-12-12
2021-04-26,2097,2021-12-12
2021-04-25,1202,2021-12-12
2021-04-24,1358,2021-12-12
2021-04-23,1803,2021-12-12
2021-04-22,1829,2021-12-12
2021-04-21,1978,2021-12-12
2021-04-20,2118,2021-12-12
2021-04-19,2375,2021-12-12
2021-04-18,1415,2021-12-12
2021-04-17,1543,2021-12-12
2021-04-16,2026,2021-12-12
2021-04-15,2105,2021-12-12
2021-04-14,2378,2021-12-12
2021-04-13,2391,2021-12-12
2021-04-12,2696,2021-12-12
2021-04-11,1556,2021-12-12
2021-04-10,1816,2021-12-12
2021-04-09,2254,2021-12-12
2021-04-08,2250,2021-12-12
2021-04-07,2594,2021-12-12
2021-04-06,2533,2021-12-12
2021-04-05,2864,2021-12-12
2021-04-04,1536,2021-12-12
2021-04-03,1692,2021-12-12
2021-04-02,2219,2021-12-12
2021-04-01,2322,2021-12-12
2021-03-31,2358,2021-12-12
2021-03-30,2405,2021-12-12
2021-03-29,2680,2021-12-12
2021-03-28,1595,2021-12-12
2021-03-27,1655,2021-12-12
2021-03-26,2248,2021-12-12
2021-03-25,2268,2021-12-12
2021-03-24,2653,2021-12-12
2021-03-23,2484,2021-12-12
2021-03-22,2679,2021-12-12
2021-03-21,1595,2021-12-12
2021-03-20,1713,2021-12-12
2021-03-19,2168,2021-12-12
2021-03-18,2199,2021-12-12
2021-03-17,2621,2021-12-12
2021-03-16,2488,2021-12-12
2021-03-15,2870,2021-12-12
2021-03-14,1591,2021-12-12
2021-03-13,1894,2021-12-12
2021-03-12,2487,2021-12-12
2021-03-11,2569,2021-12-12
2021-03-10,2748,2021-12-12
2021-03-09,2796,2021-12-12
2021-03-08,3312,2021-12-12
2021-03-07,1923,2021-12-12
2021-03-06,2186,2021-12-12
2021-03-05,2910,2021-12-12
2021-03-04,2921,2021-12-12
2021-03-03,3172,2021-12-12
2021-03-02,3244,2021-12-12
2021-03-01,3725,2021-12-12
2021-02-28,2159,2021-12-12
2021-02-27,2510,2021-12-12
2021-02-26,3332,2021-12-12
2021-02-25,3429,2021-12-12
2021-02-24,3854,2021-12-12
2021-02-23,4054,2021-12-12
2021-02-22,4691,2021-12-12
2021-02-21,2619,2021-12-12
2021-02-20,3095,2021-12-12
2021-02-19,4183,2021-12-12
2021-02-18,4370,2021-12-12
2021-02-17,5043,2021-12-12
2021-02-16,5636,2021-12-12
2021-02-15,5207,2021-12-12
2021-02-14,3481,2021-12-12
2021-02-13,4397,2021-12-12
2021-02-12,6174,2021-12-12
2021-02-11,6551,2021-12-12
2021-02-10,7457,2021-12-12
2021-02-09,7707,2021-12-12
2021-02-08,9380,2021-12-12
2021-02-07,5107,2021-12-12
2021-02-06,6630,2021-12-12
2021-02-05,9406,2021-12-12
2021-02-04,10100,2021-12-12
2021-02-03,11475,2021-12-12
2021-02-02,12556,2021-12-12
2021-02-01,15237,2021-12-12
2021-01-31,7913,2021-12-12
2021-01-30,10076,2021-12-12
2021-01-29,12751,2021-12-12
2021-01-28,14509,2021-12-12
2021-01-27,15663,2021-12-12
2021-01-26,17812,2021-12-12
2021-01-25,20115,2021-12-12
2021-01-24,10231,2021-12-12
2021-01-23,13361,2021-12-12
2021-01-22,19748,2021-12-12
2021-01-21,22104,2021-12-12
2021-01-20,25244,2021-12-12
2021-01-19,27540,2021-12-12
2021-01-18,23492,2021-12-12
2021-01-17,13432,2021-12-12
2021-01-16,19812,2021-12-12
2021-01-15,28833,2021-12-12
2021-01-14,31693,2021-12-12
2021-01-13,34500,2021-12-12
2021-01-12,38411,2021-12-12
2021-01-11,41942,2021-12-12
2021-01-10,18868,2021-12-12
2021-01-09,28497,2021-12-12
2021-01-08,41144,2021-12-12
2021-01-07,45107,2021-12-12
2021-01-06,50384,2021-12-12
2021-01-05,54601,2021-12-12
2021-01-04,60094,2021-12-12
2021-01-03,26767,2021-12-12
2021-01-02,37158,2021-12-12
2021-01-01,19087,2021-12-12
2020-12-31,35619,2021-12-12
2020-12-30,53945,2021-12-12
2020-12-29,58493,2021-12-12
2020-12-28,57741,2021-12-12
2020-12-27,26218,2021-12-12
2020-12-26,34617,2021-12-12
2020-12-25,13076,2021-12-12
2020-12-24,26694,2021-12-12
2020-12-23,45155,2021-12-12
2020-12-22,48920,2021-12-12
2020-12-21,48328,2021-12-12
2020-12-20,20799,2021-12-12
2020-12-19,29728,2021-12-12
2020-12-18,41638,2021-12-12
2020-12-17,44578,2021-12-12
2020-12-16,45862,2021-12-12
2020-12-15,48483,2021-12-12
2020-12-14,49363,2021-12-12
2020-12-13,20932,2021-12-12
2020-12-12,30706,2021-12-12
2020-12-11,40046,2021-12-12
2020-12-10,40799,2021-12-12
2020-12-09,41651,2021-12-12
2020-12-08,41348,2021-12-12
2020-12-07,40999,2021-12-12
2020-12-06,18309,2021-12-12
2020-12-05,24381,2021-12-12
2020-12-04,31865,2021-12-12
2020-12-03,31873,2021-12-12
2020-12-02,33494,2021-12-12
2020-12-01,34384,2021-12-12
2020-11-30,32571,2021-12-12
2020-11-29,16040,2021-12-12
2020-11-28,18124,2021-12-12
2020-11-27,18032,2021-12-12
2020-11-26,9193,2021-12-12
2020-11-25,20724,2021-12-12
2020-11-24,20593,2021-12-12
2020-11-23,21038,2021-12-12
2020-11-22,10198,2021-12-12
2020-11-21,12282,2021-12-12
2020-11-20,17391,2021-12-12
2020-11-19,16674,2021-12-12
2020-11-18,17196,2021-12-12
2020-11-17,17076,2021-12-12
2020-11-16,17613,2021-12-12
2020-11-15,9117,2021-12-12
2020-11-14,9882,2021-12-12
2020-11-13,12445,2021-12-12
2020-11-12,11547,2021-12-12
2020-11-11,10615,2021-12-12
2020-11-10,10903,2021-12-12
2020-11-09,11077,2021-12-12
2020-11-08,5503,2021-12-12
2020-11-07,6409,2021-12-12
2020-11-06,8513,2021-12-12
2020-11-05,8131,2021-12-12
2020-11-04,8438,2021-12-12
2020-11-03,8248,2021-12-12
2020-11-02,8445,2021-12-12
2020-11-01,4960,2021-12-12
2020-10-31,4448,2021-12-12
2020-10-30,5524,2021-12-12
2020-10-29,4856,2021-12-12
2020-10-28,4904,2021-12-12
2020-10-27,4839,2021-12-12
2020-10-26,5467,2021-12-12
2020-10-25,2902,2021-12-12
2020-10-24,3243,2021-12-12
2020-10-23,4546,2021-12-12
2020-10-22,4152,2021-12-12
2020-10-21,4410,2021-12-12
2020-10-20,4656,2021-12-12
2020-10-19,5009,2021-12-12
2020-10-18,2541,2021-12-12
2020-10-17,2941,2021-12-12
2020-10-16,3801,2021-12-12
2020-10-15,3898,2021-12-12
2020-10-14,3803,2021-12-12
2020-10-13,3839,2021-12-12
2020-10-12,4327,2021-12-12
2020-10-11,2223,2021-12-12
2020-10-10,3006,2021-12-12
2020-10-09,3549,2021-12-12
2020-10-08,3768,2021-12-12
2020-10-07,3716,2021-12-12
2020-10-06,3717,2021-12-12
2020-10-05,4294,2021-12-12
2020-10-04,2227,2021-12-12
2020-10-03,2659,2021-12-12
2020-10-02,3339,2021-12-12
2020-10-01,3725,2021-12-12
2020-09-30,3707,2021-12-12
2020-09-29,3799,2021-12-12
2020-09-28,4053,2021-12-12
2020-09-27,2068,2021-12-12
2020-09-26,2353,2021-12-12
2020-09-25,3494,2021-12-12
2020-09-24,3371,2021-12-12
2020-09-23,3777,2021-12-12
2020-09-22,3705,2021-12-12
2020-09-21,4104,2021-12-12
2020-09-20,2165,2021-12-12
2020-09-19,2488,2021-12-12
2020-09-18,3453,2021-12-12
2020-09-17,3312,2021-12-12
2020-09-16,3803,2021-12-12
2020-09-15,3756,2021-12-12
2020-09-14,4164,2021-12-12
2020-09-13,2029,2021-12-12
2020-09-12,2335,2021-12-12
2020-09-11,3371,2021-12-12
2020-09-10,3234,2021-12-12
2020-09-09,3610,2021-12-12
2020-09-08,4241,2021-12-12
2020-09-07,2325,2021-12-12
2020-09-06,1977,2021-12-12
2020-09-05,2266,2021-12-12
2020-09-04,3465,2021-12-12
2020-09-03,3684,2021-12-12
2020-09-02,4054,2021-12-12
2020-09-01,4589,2021-12-12
2020-08-31,4361,2021-12-12
2020-08-30,2264,2021-12-12
2020-08-29,2631,2021-12-12
2020-08-28,3936,2021-12-12
2020-08-27,4005,2021-12-12
2020-08-26,4629,2021-12-12
2020-08-25,4909,2021-12-12
2020-08-24,5449,2021-12-12
2020-08-23,2563,2021-12-12
2020-08-22,3117,2021-12-12
2020-08-21,4409,2021-12-12
2020-08-20,4682,2021-12-12
2020-08-19,4680,2021-12-12
2020-08-18,5258,2021-12-12
2020-08-17,5765,2021-12-12
2020-08-16,2682,2021-12-12
2020-08-15,3651,2021-12-12
2020-08-14,5206,2021-12-12
2020-08-13,5202,2021-12-12
2020-08-12,5955,2021-12-12
2020-08-11,6216,2021-12-12
2020-08-10,7085,2021-12-12
2020-08-09,3179,2021-12-12
2020-08-08,4278,2021-12-12
2020-08-07,6439,2021-12-12
2020-08-06,6241,2021-12-12
2020-08-05,6707,2021-12-12
2020-08-04,7224,2021-12-12
2020-08-03,7552,2021-12-12
2020-08-02,3569,2021-12-12
2020-08-01,5397,2021-12-12
2020-07-31,7220,2021-12-12
2020-07-30,7246,2021-12-12
2020-07-29,7800,2021-12-12
2020-07-28,8818,2021-12-12
2020-07-27,9086,2021-12-12
2020-07-26,4150,2021-12-12
2020-07-25,5795,2021-12-12
2020-07-24,8269,2021-12-12
2020-07-23,8502,2021-12-12
2020-07-22,9375,2021-12-12
2020-07-21,10123,2021-12-12
2020-07-20,11059,2021-12-12
2020-07-19,5479,2021-12-12
2020-07-18,7323,2021-12-12
2020-07-17,10716,2021-12-12
2020-07-16,11068,2021-12-12
2020-07-15,11595,2021-12-12
2020-07-14,11565,2021-12-12
2020-07-13,11654,2021-12-12
2020-07-12,5889,2021-12-12
2020-07-11,7569,2021-12-12
2020-07-10,11431,2021-12-12
2020-07-09,11170,2021-12-12
2020-07-08,12179,2021-12-12
2020-07-07,12508,2021-12-12
2020-07-06,11764,2021-12-12
2020-07-05,6232,2021-12-12
2020-07-04,5389,2021-12-12
2020-07-03,7980,2021-12-12
2020-07-02,10620,2021-12-12
2020-07-01,11243,2021-12-12
2020-06-30,10529,2021-12-12
2020-06-29,10512,2021-12-12
2020-06-28,5470,2021-12-12
2020-06-27,6270,2021-12-12
2020-06-26,9109,2021-12-12
2020-06-25,9409,2021-12-12
2020-06-24,9856,2021-12-12
2020-06-23,9692,2021-12-12
2020-06-22,9397,2021-12-12
2020-06-21,4342,2021-12-12
2020-06-20,5340,2021-12-12
2020-06-19,6907,2021-12-12
2020-06-18,6745,2021-12-12
2020-06-17,6741,2021-12-12
2020-06-16,6471,2021-12-12
2020-06-15,6426,2021-12-12
2020-06-14,2997,2021-12-12
2020-06-13,3641,2021-12-12
2020-06-12,4478,2021-12-12
2020-06-11,4067,2021-12-12
2020-06-10,4254,2021-12-12
2020-06-09,4007,2021-12-12
2020-06-08,4202,2021-12-12
2020-06-07,2021,2021-12-12
2020-06-06,2691,2021-12-12
2020-06-05,3708,2021-12-12
2020-06-04,3598,2021-12-12
2020-06-03,3414,2021-12-12
2020-06-02,3901,2021-12-12
2020-06-01,3660,2021-12-12
2020-05-31,1594,2021-12-12
2020-05-30,2233,2021-12-12
2020-05-29,3801,2021-12-12
2020-05-28,3185,2021-12-12
2020-05-27,3527,2021-12-12
2020-05-26,3601,2021-12-12
2020-05-25,2232,2021-12-12
2020-05-24,1399,2021-12-12
2020-05-23,1743,2021-12-12
2020-05-22,2519,2021-12-12
2020-05-21,2437,2021-12-12
2020-05-20,2711,2021-12-12
2020-05-19,2418,2021-12-12
2020-05-18,2790,2021-12-12
2020-05-17,1326,2021-12-12
2020-05-16,1713,2021-12-12
2020-05-15,2506,2021-12-12
2020-05-14,2646,2021-12-12
2020-05-13,2285,2021-12-12
2020-05-12,2450,2021-12-12
2020-05-11,2436,2021-12-12
2020-05-10,1327,2021-12-12
2020-05-09,1574,2021-12-12
2020-05-08,2256,2021-12-12
2020-05-07,2143,2021-12-12
2020-05-06,2334,2021-12-12
2020-05-05,2603,2021-12-12
2020-05-04,2418,2021-12-12
2020-05-03,1147,2021-12-12
2020-05-02,1388,2021-12-12
2020-05-01,2222,2021-12-12
2020-04-30,1920,2021-12-12
2020-04-29,2028,2021-12-12
2020-04-28,2096,2021-12-12
2020-04-27,2238,2021-12-12
2020-04-26,1256,2021-12-12
2020-04-25,1606,2021-12-12
2020-04-24,2007,2021-12-12
2020-04-23,1835,2021-12-12
2020-04-22,1750,2021-12-12
2020-04-21,1664,2021-12-12
2020-04-20,1899,2021-12-12
2020-04-19,1068,2021-12-12
2020-04-18,1201,2021-12-12
2020-04-17,1589,2021-12-12
2020-04-16,1665,2021-12-12
2020-04-15,1666,2021-12-12
2020-04-14,1483,2021-12-12
2020-04-13,1515,2021-12-12
2020-04-12,976,2021-12-12
2020-04-11,1048,2021-12-12
2020-04-10,1466,2021-12-12
2020-04-09,1398,2021-12-12
2020-04-08,1465,2021-12-12
2020-04-07,1420,2021-12-12
2020-04-06,1357,2021-12-12
2020-04-05,1142,2021-12-12
2020-04-04,1124,2021-12-12
2020-04-03,1513,2021-12-12
2020-04-02,1367,2021-12-12
2020-04-01,1503,2021-12-12
2020-03-31,1252,2021-12-12
2020-03-30,1373,2021-12-12
2020-03-29,825,2021-12-12
2020-03-28,943,2021-12-12
2020-03-27,993,2021-12-12
2020-03-26,965,2021-12-12
2020-03-25,1050,2021-12-12
2020-03-24,838,2021-12-12
2020-03-23,1011,2021-12-12
2020-03-22,753,2021-12-12
2020-03-21,683,2021-12-12
2020-03-20,945,2021-12-12
2020-03-19,767,2021-12-12
2020-03-18,759,2021-12-12
2020-03-17,826,2021-12-12
2020-03-16,860,2021-12-12
2020-03-15,601,2021-12-12
2020-03-14,502,2021-12-12
2020-03-13,569,2021-12-12
2020-03-12,503,2021-12-12
2020-03-11,423,2021-12-12
2020-03-10,354,2021-12-12
2020-03-09,327,2021-12-12
2020-03-08,180,2021-12-12
2020-03-07,163,2021-12-12
2020-03-06,156,2021-12-12
2020-03-05,110,2021-12-12
2020-03-04,95,2021-12-12
2020-03-03,84,2021-12-12
2020-03-02,76,2021-12-12
2020-03-01,100,2021-12-12
