test_date,total_positive,new_positive,confirmed_case_7d_avg,issue_date
2020-01-29,1,1,NA,2021-08-27
2020-01-30,1,0,NA,2021-08-27
2020-01-31,1,0,NA,2021-08-27
2020-02-01,1,0,NA,2021-08-27
2020-02-02,1,0,NA,2021-08-27
2020-02-03,1,0,NA,2021-08-27
2020-02-04,1,0,0.142857143,2021-08-27
2020-02-05,1,0,0,2021-08-27
2020-02-06,2,1,0.142857143,2021-08-27
2020-02-07,2,0,0.142857143,2021-08-27
2020-02-08,2,0,0.142857143,2021-08-27
2020-02-09,2,0,0.142857143,2021-08-27
2020-02-10,2,0,0.142857143,2021-08-27
2020-02-11,2,0,0.142857143,2021-08-27
2020-02-12,2,0,0.142857143,2021-08-27
2020-02-13,2,0,0,2021-08-27
2020-02-14,2,0,0,2021-08-27
2020-02-15,2,0,0,2021-08-27
2020-02-16,2,0,0,2021-08-27
2020-02-17,2,0,0,2021-08-27
2020-02-18,2,0,0,2021-08-27
2020-02-19,2,0,0,2021-08-27
2020-02-20,2,0,0,2021-08-27
2020-02-21,2,0,0,2021-08-27
2020-02-22,2,0,0,2021-08-27
2020-02-23,2,0,0,2021-08-27
2020-02-24,2,0,0,2021-08-27
2020-02-25,2,0,0,2021-08-27
2020-02-26,2,0,0,2021-08-27
2020-02-27,2,0,0,2021-08-27
2020-02-28,2,0,0,2021-08-27
2020-02-29,2,0,0,2021-08-27
2020-03-01,3,1,0.142857143,2021-08-27
2020-03-02,3,0,0.142857143,2021-08-27
2020-03-03,4,1,0.285714286,2021-08-27
2020-03-04,6,2,0.571428571,2021-08-27
2020-03-05,14,8,1.714285714,2021-08-27
2020-03-06,28,14,3.714285714,2021-08-27
2020-03-07,72,44,10,2021-08-27
2020-03-08,91,19,12.57142857,2021-08-27
2020-03-09,96,5,13.28571429,2021-08-27
2020-03-10,110,14,15.14285714,2021-08-27
2020-03-11,132,22,18,2021-08-27
2020-03-12,161,29,21,2021-08-27
2020-03-13,222,61,27.71428571,2021-08-27
2020-03-14,295,73,31.85714286,2021-08-27
2020-03-15,363,68,38.85714286,2021-08-27
2020-03-16,513,150,59.57142857,2021-08-27
2020-03-17,762,249,93.14285714,2021-08-27
2020-03-18,1021,259,127,2021-08-27
2020-03-19,1300,279,162.5714286,2021-08-27
2020-03-20,1688,388,209.2857143,2021-08-27
2020-03-21,2010,322,244.8571429,2021-08-27
2020-03-22,2296,286,276,2021-08-27
2020-03-23,2905,609,341.5714286,2021-08-27
2020-03-24,3623,718,408.5714286,2021-08-27
2020-03-25,4370,747,478.1428571,2021-08-27
2020-03-26,5305,935,572,2021-08-27
2020-03-27,6248,943,651.2857143,2021-08-27
2020-03-28,6902,654,698.7142857,2021-08-27
2020-03-29,7425,523,732.5714286,2021-08-27
2020-03-30,8663,1238,822.4285714,2021-08-27
2020-03-31,9929,1266,900.7142857,2021-08-27
2020-04-01,11267,1338,985.2857143,2021-08-27
2020-04-02,12543,1276,1033.857143,2021-08-27
2020-04-03,14022,1479,1110.571429,2021-08-27
2020-04-04,15184,1162,1183.142857,2021-08-27
2020-04-05,16161,977,1248,2021-08-27
2020-04-06,18092,1931,1347.142857,2021-08-27
2020-04-07,20109,2017,1455,2021-08-27
2020-04-08,21973,1864,1530.142857,2021-08-27
2020-04-09,23949,1976,1630.571429,2021-08-27
2020-04-10,26003,2054,1712.714286,2021-08-27
2020-04-11,27331,1328,1736.571429,2021-08-27
2020-04-12,28262,931,1729.857143,2021-08-27
2020-04-13,30248,1986,1737.571429,2021-08-27
2020-04-14,33173,2925,1867,2021-08-27
2020-04-15,35712,2539,1963.571429,2021-08-27
2020-04-16,38098,2386,2021.857143,2021-08-27
2020-04-17,41086,2988,2155.285714,2021-08-27
2020-04-18,42566,1480,2176.857143,2021-08-27
2020-04-19,43655,1089,2199.571429,2021-08-27
2020-04-20,46340,2685,2299.428571,2021-08-27
2020-04-21,48529,2189,2193.571429,2021-08-27
2020-04-22,51228,2699,2216.857143,2021-08-27
2020-04-23,53632,2404,2219.571429,2021-08-27
2020-04-24,55903,2271,2117.428571,2021-08-27
2020-04-25,57394,1491,2119.142857,2021-08-27
2020-04-26,58238,844,2084.142857,2021-08-27
2020-04-27,60364,2126,2004.571429,2021-08-27
2020-04-28,62463,2099,1992.714286,2021-08-27
2020-04-29,64646,2183,1918.714286,2021-08-27
2020-04-30,66691,2045,1867.571429,2021-08-27
2020-05-01,68769,2078,1840,2021-08-27
2020-05-02,69795,1026,1773.857143,2021-08-27
2020-05-03,70525,730,1758,2021-08-27
2020-05-04,72399,1874,1722.285714,2021-08-27
2020-05-05,74129,1730,1669.428571,2021-08-27
2020-05-06,75820,1691,1599.857143,2021-08-27
2020-05-07,77489,1669,1547,2021-08-27
2020-05-08,78935,1446,1457.285714,2021-08-27
2020-05-09,79617,682,1407.714286,2021-08-27
2020-05-10,80001,384,1358,2021-08-27
2020-05-11,81301,1300,1276.142857,2021-08-27
2020-05-12,82746,1445,1235.714286,2021-08-27
2020-05-13,84054,1308,1180.428571,2021-08-27
2020-05-14,85367,1313,1128.714286,2021-08-27
2020-05-15,86467,1100,1079,2021-08-27
2020-05-16,87110,643,1073.714286,2021-08-27
2020-05-17,87472,362,1070.571429,2021-08-27
2020-05-18,88778,1306,1071.428571,2021-08-27
2020-05-19,89844,1066,1017.571429,2021-08-27
2020-05-20,90853,1009,974.7142857,2021-08-27
2020-05-21,91812,959,924.4285714,2021-08-27
2020-05-22,92675,863,889.7142857,2021-08-27
2020-05-23,93061,386,852.8571429,2021-08-27
2020-05-24,93361,300,844,2021-08-27
2020-05-25,93559,198,685,2021-08-27
2020-05-26,94422,863,655.1428571,2021-08-27
2020-05-27,95106,684,608.8571429,2021-08-27
2020-05-28,95743,637,562.5714286,2021-08-27
2020-05-29,96273,530,515.1428571,2021-08-27
2020-05-30,96543,270,498.5714286,2021-08-27
2020-05-31,96703,160,478.5714286,2021-08-27
2020-06-01,97212,509,522.8571429,2021-08-27
2020-06-02,97656,444,463.2857143,2021-08-27
2020-06-03,98114,458,430.7142857,2021-08-27
2020-06-04,98492,378,393.4285714,2021-08-27
2020-06-05,98827,335,365.8571429,2021-08-27
2020-06-06,98975,148,348.2857143,2021-08-27
2020-06-07,99126,151,346.8571429,2021-08-27
2020-06-08,99475,349,324.5714286,2021-08-27
2020-06-09,99815,340,309.7142857,2021-08-27
2020-06-10,100074,259,281.1428571,2021-08-27
2020-06-11,100299,225,259.4285714,2021-08-27
2020-06-12,100553,254,247.5714286,2021-08-27
2020-06-13,100649,96,240.2857143,2021-08-27
2020-06-14,100725,76,229.5714286,2021-08-27
2020-06-15,100961,236,212.8571429,2021-08-27
2020-06-16,101159,198,192.1428571,2021-08-27
2020-06-17,101407,248,190.5714286,2021-08-27
2020-06-18,101647,240,192.5714286,2021-08-27
2020-06-19,101821,174,181.2857143,2021-08-27
2020-06-20,101914,93,180.7142857,2021-08-27
2020-06-21,101993,79,181.1428571,2021-08-27
2020-06-22,102217,224,179.5714286,2021-08-27
2020-06-23,102405,188,178.2857143,2021-08-27
2020-06-24,102615,210,172.8571429,2021-08-27
2020-06-25,102820,205,168,2021-08-27
2020-06-26,103017,197,171.2857143,2021-08-27
2020-06-27,103151,134,177.1428571,2021-08-27
2020-06-28,103222,71,176,2021-08-27
2020-06-29,103426,204,173.2857143,2021-08-27
2020-06-30,103646,220,177.7142857,2021-08-27
2020-07-01,103862,216,178.5714286,2021-08-27
2020-07-02,104088,226,181.4285714,2021-08-27
2020-07-03,104187,99,167.2857143,2021-08-27
2020-07-04,104247,60,156.7142857,2021-08-27
2020-07-05,104348,101,161,2021-08-27
2020-07-06,104585,237,165.5714286,2021-08-27
2020-07-07,104826,241,168.5714286,2021-08-27
2020-07-08,105042,216,168.5714286,2021-08-27
2020-07-09,105296,254,172.5714286,2021-08-27
2020-07-10,105524,228,191,2021-08-27
2020-07-11,105641,117,199.1428571,2021-08-27
2020-07-12,105728,87,197.1428571,2021-08-27
2020-07-13,105994,266,201.2857143,2021-08-27
2020-07-14,106226,232,200,2021-08-27
2020-07-15,106524,298,211.7142857,2021-08-27
2020-07-16,106769,245,210.2857143,2021-08-27
2020-07-17,106996,227,210.1428571,2021-08-27
2020-07-18,107124,128,211.7142857,2021-08-27
2020-07-19,107198,74,209.8571429,2021-08-27
2020-07-20,107476,278,211.7142857,2021-08-27
2020-07-21,107731,255,215,2021-08-27
2020-07-22,107989,258,209.2857143,2021-08-27
2020-07-23,108247,258,211.2857143,2021-08-27
2020-07-24,108504,257,215.5714286,2021-08-27
2020-07-25,108664,160,220,2021-08-27
2020-07-26,108764,100,223.8571429,2021-08-27
2020-07-27,109125,361,235.5714286,2021-08-27
2020-07-28,109445,320,244.8571429,2021-08-27
2020-07-29,109763,318,253.5714286,2021-08-27
2020-07-30,110099,336,264.7142857,2021-08-27
2020-07-31,110418,319,273.5714286,2021-08-27
2020-08-01,110566,148,271.8571429,2021-08-27
2020-08-02,110673,107,273,2021-08-27
2020-08-03,111031,358,272.5714286,2021-08-27
2020-08-04,111337,306,270.8571429,2021-08-27
2020-08-05,111670,333,272.8571429,2021-08-27
2020-08-06,112024,354,275.4285714,2021-08-27
2020-08-07,112323,299,272.5714286,2021-08-27
2020-08-08,112492,169,275.7142857,2021-08-27
2020-08-09,112577,85,272.2857143,2021-08-27
2020-08-10,112947,370,274.5714286,2021-08-27
2020-08-11,113231,284,271.1428571,2021-08-27
2020-08-12,113535,304,267,2021-08-27
2020-08-13,113884,349,266.2857143,2021-08-27
2020-08-14,114225,341,272.4285714,2021-08-27
2020-08-15,114376,151,269.8571429,2021-08-27
2020-08-16,114496,120,274.8571429,2021-08-27
2020-08-17,114865,369,274.1428571,2021-08-27
2020-08-18,115245,380,288,2021-08-27
2020-08-19,115581,336,292.7142857,2021-08-27
2020-08-20,115938,357,293.7142857,2021-08-27
2020-08-21,116221,283,285.2857143,2021-08-27
2020-08-22,116369,148,284.8571429,2021-08-27
2020-08-23,116461,92,280.8571429,2021-08-27
2020-08-24,116856,395,284.7142857,2021-08-27
2020-08-25,117234,378,284.4285714,2021-08-27
2020-08-26,117614,380,290.4285714,2021-08-27
2020-08-27,117958,344,288.7142857,2021-08-27
2020-08-28,118321,363,300.1428571,2021-08-27
2020-08-29,118493,172,303.5714286,2021-08-27
